date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:41:05	43016/43016	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:43%20GMT	http://zcat.site.curl.pink/post/146570600581/may-15-2016	/home/amulet/websites/backup/zcat.site.curl.pink/post/146570600581/may-15-2016.html	(from http://zcat.site.curl.pink/)
00:41:06	42366/42366	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:44%20GMT	http://zcat.site.curl.pink/post/146570551001/may-5-2016	/home/amulet/websites/backup/zcat.site.curl.pink/post/146570551001/may-5-2016.html	(from http://zcat.site.curl.pink/)
00:41:07	42563/42563	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:44%20GMT	http://zcat.site.curl.pink/post/146570509381/may-4-2016	/home/amulet/websites/backup/zcat.site.curl.pink/post/146570509381/may-4-2016.html	(from http://zcat.site.curl.pink/)
00:41:07	35550/35550	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:05%20GMT	http://localhost/wordpress/es/author/admin/	/home/amulet/websites/backup/localhost/wordpress/es/author/admin/index.html	(from http://localhost/wordpress/es/)
00:41:08	61150/61150	---M-Z	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:46%20GMT	http://zcat.site.curl.pink/page/2	/home/amulet/websites/backup/zcat.site.curl.pink/page/2.html	(from http://zcat.site.curl.pink/)
00:41:08	14802/14802	---M-Z	200	added ('OK')	text/html	etag:W/%22577d3462-39d2%22	http://zcat.site.curl.pink/analytics.html	/home/amulet/websites/backup/zcat.site.curl.pink/analytics.html	(from http://zcat.site.curl.pink/)
00:41:10	22749/22749	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:07%20GMT	http://localhost/wordpress/es/category/desktop/	/home/amulet/websites/backup/localhost/wordpress/es/category/desktop/index.html	(from http://localhost/wordpress/es/)
00:41:12	28951/28951	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:08%20GMT	http://localhost/wordpress/es/category/gentoo/	/home/amulet/websites/backup/localhost/wordpress/es/category/gentoo/index.html	(from http://localhost/wordpress/es/)
00:41:12	21708/21708	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:10%20GMT	http://localhost/wordpress/es/2016/08/20/usar-protocolos-de-chat-como-xmpp-y-facebook-en-clientes-irc/	/home/amulet/websites/backup/localhost/wordpress/es/2016/08/20/usar-protocolos-de-chat-como-xmpp-y-facebook-en-clientes-irc/index.html	(from http://localhost/wordpress/es/)
00:41:14	22169/22169	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:12%20GMT	http://localhost/wordpress/es/category/uncategorized/	/home/amulet/websites/backup/localhost/wordpress/es/category/uncategorized/index.html	(from http://localhost/wordpress/es/)
00:41:15	27145/27145	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:12%20GMT	http://localhost/wordpress/es/2016/08/20/no-deberia-de-haber-livedvd-de-gentoo-ni-tampoco-deberia-venir-con-lili/	/home/amulet/websites/backup/localhost/wordpress/es/2016/08/20/no-deberia-de-haber-livedvd-de-gentoo-ni-tampoco-deberia-venir-con-lili/index.html	(from http://localhost/wordpress/es/)
00:41:17	18644/18644	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:14%20GMT	http://localhost/wordpress/es/category/installation/	/home/amulet/websites/backup/localhost/wordpress/es/category/installation/index.html	(from http://localhost/wordpress/es/)
00:41:18	28099/28099	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:15%20GMT	http://localhost/wordpress/es/2016/07/30/comparacion-de-sistemas-de-archivos-en-memoria-ram/	/home/amulet/websites/backup/localhost/wordpress/es/2016/07/30/comparacion-de-sistemas-de-archivos-en-memoria-ram/index.html	(from http://localhost/wordpress/es/)
00:41:20	21327/21327	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:17%20GMT	http://localhost/wordpress/es/2016/07/30/fix-history-with-repeated-commands/	/home/amulet/websites/backup/localhost/wordpress/es/2016/07/30/fix-history-with-repeated-commands/index.html	(from http://localhost/wordpress/es/)
00:41:20	83844/83844	---MC-	200	added ('OK')	application/rss+xml	etag:%221ef21c81f1c9dd0e1fb1a356531ef0de%22	http://localhost/wordpress/es/feed/	/home/amulet/websites/backup/localhost/wordpress/es/feed/index.html	(from http://localhost/wordpress/es/)
00:41:20	15934/15934	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:18%20GMT	http://localhost/wordpress/es/category/bash/	/home/amulet/websites/backup/localhost/wordpress/es/category/bash/index.html	(from http://localhost/wordpress/es/)
00:41:22	16019/16019	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:20%20GMT	http://localhost/wordpress/es/category/kernel/	/home/amulet/websites/backup/localhost/wordpress/es/category/kernel/index.html	(from http://localhost/wordpress/es/)
00:41:23	20066/20066	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:20%20GMT	http://localhost/wordpress/es/2016/07/30/quitar-el-codigo-de-la-nsa-por-default-de-linux/	/home/amulet/websites/backup/localhost/wordpress/es/2016/07/30/quitar-el-codigo-de-la-nsa-por-default-de-linux/index.html	(from http://localhost/wordpress/es/)
00:41:24	32095/32095	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:20%20GMT	http://localhost/wordpress/es/2016/07/30/diferencia-entre-el-livedvd-de-gentoo-y-una-instalacion-correcta-de-gentoo/	/home/amulet/websites/backup/localhost/wordpress/es/2016/07/30/diferencia-entre-el-livedvd-de-gentoo-y-una-instalacion-correcta-de-gentoo/index.html	(from http://localhost/wordpress/es/)
00:41:24	178310/178310	---M--	200	added ('OK')	image/png	etag:%222b886-53dc6418f0056%22	http://localhost/wordpress/wp-content/uploads/2016/07/screenshot-from-2016-05-04-23-11-10-350x280.png	/home/amulet/websites/backup/localhost/wordpress/wp-content/uploads/2016/07/screenshot-from-2016-05-04-23-11-10-350x280.png	(from http://localhost/wordpress/es/)
00:41:26	27838/27838	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:22%20GMT	http://localhost/wordpress/es/2016/07/30/experiencias-al-instalar-gentoo-d/	/home/amulet/websites/backup/localhost/wordpress/es/2016/07/30/experiencias-al-instalar-gentoo-d/index.html	(from http://localhost/wordpress/es/)
00:41:27	27145/27145	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:23%20GMT	http://localhost/wordpress/es/2016/07/30/introduccion-a-gentoo-para-principiantes/	/home/amulet/websites/backup/localhost/wordpress/es/2016/07/30/introduccion-a-gentoo-para-principiantes/index.html	(from http://localhost/wordpress/es/)
00:41:27	15759/15759	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:25%20GMT	http://localhost/wordpress/es/2016/09/	/home/amulet/websites/backup/localhost/wordpress/es/2016/09/index.html	(from http://localhost/wordpress/es/)
00:41:27	18080/18080	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:24%20GMT	http://localhost/wordpress/es/page/2/	/home/amulet/websites/backup/localhost/wordpress/es/page/2/index.html	(from http://localhost/wordpress/es/)
00:41:27	16291/16291	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:26%20GMT	http://localhost/wordpress/es/tag/gentoo/	/home/amulet/websites/backup/localhost/wordpress/es/tag/gentoo/index.html	(from http://localhost/wordpress/es/)
00:41:29	16371/16371	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:27%20GMT	http://localhost/wordpress/es/tag/install-gentoo/	/home/amulet/websites/backup/localhost/wordpress/es/tag/install-gentoo/index.html	(from http://localhost/wordpress/es/)
00:41:29	16261/16261	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:27%20GMT	http://localhost/wordpress/es/tag/iso/	/home/amulet/websites/backup/localhost/wordpress/es/tag/iso/index.html	(from http://localhost/wordpress/es/)
00:41:29	16291/16291	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:27%20GMT	http://localhost/wordpress/es/tag/livecd/	/home/amulet/websites/backup/localhost/wordpress/es/tag/livecd/index.html	(from http://localhost/wordpress/es/)
00:41:30	19849/19849	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:28%20GMT	http://localhost/wordpress/es/2016/07/30/i-donated-everything-to-linux-mint-although-i-use-gentoo/	/home/amulet/websites/backup/localhost/wordpress/es/2016/07/30/i-donated-everything-to-linux-mint-although-i-use-gentoo/index.html	(from http://localhost/wordpress/2016/07/30/i-donated-everything-to-linux-mint-although-i-use-gentoo/)
00:41:30	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Oct%202016%2005:42:08%20GMT	http://wordpress.org/robots.txt		(from http://localhost/wordpress/)
00:41:32	20492/20492	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:29%20GMT	http://localhost/wordpress/es/2016/07/30/nice-desktops-minimal/	/home/amulet/websites/backup/localhost/wordpress/es/2016/07/30/nice-desktops-minimal/index.html	(from http://localhost/wordpress/2016/07/30/nice-desktops-minimal/)
00:41:32	25562/25562	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:29%20GMT	http://localhost/wordpress/es/2016/07/30/gentoo-netbook-kde/	/home/amulet/websites/backup/localhost/wordpress/es/2016/07/30/gentoo-netbook-kde/index.html	(from http://localhost/wordpress/2016/07/30/gentoo-netbook-kde/)
00:41:32	16003/16003	---MC-	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202016%2005:41:30%20GMT	http://localhost/wordpress/es/category/portable/	/home/amulet/websites/backup/localhost/wordpress/es/category/portable/index.html	(from http://localhost/wordpress/category/portable/)
00:41:32	108/108	---M-Z	200	added ('OK')	text/plain	date:Sat,%2001%20Oct%202016%2005:42:10%20GMT	https://themezee.com/robots.txt		(from http://localhost/wordpress/)
00:41:32	1172/1172	---MC-	200	added ('OK')	text/css	date:Sat,%2001%20Oct%202016%2005:42:11%20GMT	http://fonts.googleapis.com/css?family=Arimo%3A400%2C400italic%2C700%2C700italic%7CHammersmith+One&subset=latin%2Clatin-ext	/home/amulet/websites/backup/fonts.googleapis.com/css4c73.css	(from https://themezee.com/themes/beetle/)
00:41:33	31074/31074	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Oct%202016%2005:42:11%20GMT	https://themezee.com/themes/beetle/linkid.js	/home/amulet/websites/backup/themezee.com/themes/beetle/linkid.js	(from https://themezee.com/themes/beetle/)
